x_sex;x_pt;x_visits;x_height;x_caloric_balance_weekly;x_time;Weight(kg)
0;0;3;161.58;266;51;71.3203814405578
1;1;1;189.79;-1449;63;91.6125473942252
0;0;1;164.44;35;42;59.0936761778508
1;0;2;163.69;574;54;65.4415794601152
0;1;2;169.23;-847;70;65.5383506907424
1;0;3;172.99;-161;48;74.7847181923553
0;0;0;154.72;-462;0;54.32692196741
1;0;2;176.22;1120;47;87.3470328814581
0;1;1;159.32;-378;57;59.3491623702637
1;0;3;180;609;53;85.6404249637115
0;1;0;165.71;707;0;67.9463911834276
1;1;0;174.52;-1029;0;76.300062508689
0;0;4;150.65;-1442;55;52.5026132567435
1;0;1;176.3;-21;55;73.3741708005249
1;0;3;161.11;574;53;70.6929378341153
0;1;0;170.38;-147;0;79.1290645871997
1;0;0;164.08;273;0;65.6146081626395
0;0;2;163.87;-420;46;53.9900595572325
1;0;5;170.85;287;58;73.8957186231299
0;1;0;155.16;1015;0;71.1393665883866
1;0;1;175.08;-763;59;81.1260221800694
1;0;2;172.85;700;68;81.7279203912668
1;0;5;179.61;791;46;76.646968496155
1;0;6;170.47;245;51;72.0107278762191
0;0;4;158.45;49;40;59.2430021496844
1;0;5;182.75;574;49;88.9131961428536
0;1;4;170.66;-1365;55;70.932654650116
0;0;0;149.16;-14;0;58.8335474956249
0;0;4;162.79;-21;51;61.871068153305
0;0;3;160.11;791;37;70.5530503184009
0;0;1;160.92;595;46;62.6381959359984
0;1;2;165.55;-161;65;58.9562548979324
0;1;4;158.96;-784;62;56.3431070979663
1;0;5;182.69;616;64;84.2228420692924
0;1;1;151.24;-1561;59;42.1313789709867
1;0;3;176.94;595;54;67.7059794945203
0;1;3;160.06;-427;49;64.2701214336367
1;0;4;163.8;343;47;65.294724013636
0;1;4;152.02;-1463;69;52.8974023205593
1;0;1;177.63;133;56;82.0750193131865
0;1;4;168.17;-973;63;71.8898244745656
0;0;2;144.8;651;41;51.7285156007069
0;1;2;164.15;-441;55;62.2678748024834
1;0;2;169.21;399;61;77.9830191632495
1;0;4;168.48;1078;47;73.6441205162447
0;1;3;160.08;-707;63;53.9352480353791
1;0;3;181.3;490;42;83.7659920104501
1;0;0;173.45;756;0;81.455888326249
1;1;4;189.99;-798;75;88.4588804590347
1;0;3;169.92;84;57;78.0805271157445
1;1;0;172.76;-1197;0;70.5340916749311
1;0;6;173.71;378;43;74.4298657046842
1;0;5;180.54;280;56;83.818095663927
1;0;5;175.94;987;53;78.8488124220211
1;0;6;172.88;1085;63;75.61406384167
1;0;6;161.78;910;48;63.1632373056527
0;0;0;148.22;-434;0;55.0487988251789
0;0;3;156.98;224;40;65.7939028866964
0;0;3;154.45;616;50;61.3524378441179
0;0;3;154.56;504;43;65.7440924734006
1;0;6;176.45;119;60;78.1290411021085
0;0;4;159.74;392;44;55.1450788380915
0;0;4;158.32;105;41;54.7290725904266
1;0;4;186.19;35;53;86.2930874901307
1;0;1;180.83;1064;54;85.5158701292014
0;0;4;164.11;539;41;71.5863366170311
0;0;0;147.27;119;0;47.251025596291
0;0;3;168.51;490;43;69.6940131266796
0;0;2;152.83;539;43;59.3095231025735
1;0;4;181.17;1463;55;76.7590026836959
0;0;2;156.76;231;47;55.9791948414399
1;0;0;181.41;189;0;89.3364325124764
0;0;3;163.11;238;44;61.0295212792386
1;0;2;174.03;609;56;84.1019572295916
0;1;4;153.68;-2373;62;57.988556420028
1;0;3;171.74;721;59;76.8718510922295
1;0;4;180.55;84;61;78.9861022542964
1;0;0;167.67;1183;0;69.2406320640758
0;1;1;165.08;-770;59;53.5078692716304
1;0;6;176.3;791;60;71.0973921706688
0;0;4;161.6;868;45;65.1369224776486
0;1;1;170.53;-1099;66;66.8671064351451
1;0;2;184.93;-735;52;80.9229646315078
1;0;3;172.5;294;53;82.4520348966849
1;0;6;179.63;-462;46;90.7669587722823
1;0;0;192.43;-343;0;89.93723001632
0;1;1;168.56;826;67;69.4370866459028
0;1;0;153.16;385;0;65.8358991237106
1;0;1;190.21;-448;63;88.7476262085308
1;0;4;186.05;-448;58;84.316038585683
0;0;1;163.69;1533;46;73.6641853679427
1;0;5;171.59;-588;60;68.0853388266633
0;0;0;156.59;399;0;60.0268446195161
0;1;2;160.02;-1232;63;53.5069445223205
1;0;5;183.92;-77;54;86.3974881302635
0;1;0;156.38;-14;0;50.7179800133096
1;0;4;174.14;833;48;83.5663574094051
1;0;4;178.17;959;60;90.8034755453223
0;1;0;163.75;2072;0;65.5133797499986
0;0;0;165.54;-126;0;54.0964872345422
0;1;0;167.72;-651;0;69.6156088156135
0;1;0;162.12;-539;0;62.8990427006388
1;0;5;161.29;364;63;67.7280613520264
0;0;1;150.6;-112;45;48.376246413421
1;0;4;189.09;231;55;94.9459935690431
0;1;4;159.85;693;58;64.2334687533599
0;1;4;169.7;-2282;55;67.8068169445401
0;0;1;150.49;1694;45;60.3128661459737
0;1;2;163.71;-266;52;66.8411476661372
0;1;4;167.4;14;65;81.4828190372209
0;0;4;166.9;1008;40;72.4811482264486
1;0;4;173.23;805;49;87.8465600023791
1;0;6;178.98;161;53;80.2916006217096
0;1;2;165;-770;49;75.1819533519436
1;0;5;175.94;427;50;83.1832726652999
0;0;0;155.78;-329;0;60.8078995503462
1;1;0;171.92;-798;0;75.0782933398358
1;0;0;173.21;182;0;73.1405865357299
0;0;0;153.67;-56;0;59.415818421519
1;0;6;177.29;-805;60;80.3003225677632
1;0;3;171.53;357;50;76.1076762824593
1;0;1;170.76;1624;53;88.2514785209336
0;0;4;167.83;28;48;66.891979172341
0;0;1;153.11;609;47;55.1060172118398
0;0;3;163.73;833;48;68.3752356386598
1;0;6;183.35;-700;68;83.4957551884037
1;0;5;171.75;-301;57;64.7646347967896
1;0;0;177.11;287;0;81.30913296905
1;0;1;175.6;49;53;80.7095182095289
1;0;6;179.22;1029;47;76.220392896516
0;0;1;144.01;154;42;43.3109535056684
0;0;0;163.61;574;0;69.3465715413807
0;0;4;158.69;322;42;60.6278225461239
1;0;4;174.27;588;62;73.2659385278767
0;0;4;159;441;38;60.3620417533642
1;0;1;168.82;875;54;78.5906666988687
1;0;4;178.51;-105;49;84.7894097802187
1;0;0;172.59;903;0;79.8621650669831
0;0;1;148.66;1512;43;50.0802044907712
0;0;1;156.88;441;57;57.479564470027
1;0;5;181.57;-35;57;81.2107128141962
0;1;2;152.22;35;54;50.8392679581603
0;1;1;164.55;-1442;54;63.8224551790282
1;0;4;182.7;7;62;83.7103885711458
1;0;6;177.84;91;55;81.8702312658761
0;1;1;158.15;-42;60;59.7800013885482
0;1;0;145.18;-483;0;48.2360992203277
0;0;1;166.5;-371;45;74.0807545550029
1;0;6;175.69;385;45;88.1291836574126
1;0;6;177.89;504;47;79.7430174344528
0;0;0;156.82;497;0;60.6315139629593
0;0;0;160.08;273;0;63.3266720611877
0;1;2;161.21;-994;59;64.0227205664197
0;0;1;168.06;-35;44;68.6904463224393
0;0;2;171.93;651;41;74.2852791328117
0;0;0;171.52;252;0;76.3356627327951
1;0;0;179.48;518;0;85.8692060087699
1;0;2;175.05;210;53;79.3107099446727
1;0;5;174.33;-28;45;82.9528824043567
1;1;6;174.55;-2975;70;75.1991799462374
1;0;1;162.93;497;46;72.0008837136219
1;1;3;175.85;-336;65;82.7663327124274
0;0;2;161.58;-378;47;61.2329669439922
1;0;2;175.7;-371;55;83.9962958614081
1;0;1;170.51;-609;62;80.9662814139357
1;0;0;175.22;280;0;69.533292930553
1;0;1;176.8;126;57;75.1870518941351
1;0;6;177.71;434;57;82.4457709216058
0;1;4;172.55;-791;59;70.8703677220056
1;0;0;180.34;777;0;76.899366335611
0;1;4;158.28;-1694;48;58.5274090415461
1;0;2;173.3;469;46;77.3441279069429
0;1;2;142.39;-1932;67;57.9446221164457
0;1;3;166.02;511;61;77.5782538453643
1;0;2;162.22;497;57;64.7979640530797
0;0;4;162.66;322;53;68.6422312368259
1;0;4;188.06;-63;58;85.0896907660842
0;1;1;154.4;-196;60;67.7183545025055
0;0;2;161.67;1078;39;71.4399411894225
1;0;4;174.55;854;57;76.139224002492
0;1;4;152.41;-448;60;44.8037186496055
0;1;1;170.35;-735;69;66.0826584048617
1;0;1;177.59;98;51;81.8065734579886
0;0;1;147.61;728;45;56.1693786195815
1;1;2;178.05;-1400;63;78.8098208247685
0;1;4;168.48;238;51;64.7710510231152
0;1;1;174.38;-2002;55;69.6197938649497
1;0;5;169.89;-441;61;67.349590662492
0;0;1;151.4;-154;44;50.2690279305842
0;1;3;171.28;-406;63;64.2369157803973
0;0;2;159.9;742;41;64.4845847168476
0;0;2;163.05;-84;46;61.7941847385611
0;1;2;163.42;-525;55;70.6954477870563
1;0;2;175.68;28;52;81.4150614328
0;0;2;162.64;-427;49;63.7895723811227
0;0;1;158.32;700;49;60.4302398294094
1;0;5;186.64;518;41;93.3938269813948
1;0;4;184.49;350;57;79.4718863558348
1;0;1;180.28;273;54;88.169193734702
0;0;0;170.89;1043;0;75.3005242144997
0;0;1;161.51;154;42;60.162013086929
1;0;6;174.54;-1022;56;76.5912543060466
1;0;2;182.56;21;62;86.463372013524
1;0;3;173.7;525;52;71.6629413532982
0;0;3;165.46;-175;49;65.205870773682
1;1;2;172.74;-1596;63;69.0307651754949
0;0;3;164.26;798;45;70.391066860079
1;0;2;165.63;-707;53;64.9475635425849
1;0;4;177.52;-756;44;73.193648584864
1;0;0;174.75;-161;0;77.3943232516198
0;0;2;165.14;266;44;67.2388517723321
0;1;4;164.31;-1925;57;64.0634290147094
1;0;4;179.09;-14;56;80.2773929644258
1;0;2;165;-1176;51;65.3805249898577
1;0;6;176.23;343;59;72.1239290525768
1;0;1;171.05;-147;41;73.6263857254011
0;0;3;155.78;427;47;49.2557105100868
1;0;4;169.41;623;52;81.814721289216
1;0;0;179.54;889;0;74.7767063326037
0;0;1;177.12;-224;47;76.3252304240126
1;0;1;167.43;224;55;75.3567051606032
1;0;5;157.83;266;61;67.6199351360557
1;0;3;183.87;84;53;89.1519904485798
0;0;1;154.09;1022;42;54.3658681674792
0;0;4;164.56;497;42;61.873821994758
1;0;2;186.02;1568;58;83.6132396789558
0;1;3;152.16;-483;47;61.604449773931
1;0;1;170.01;651;50;76.7145039871174
1;0;0;175.9;434;0;76.7343354138426
1;0;5;185.49;525;59;90.1579016357554
0;0;4;164.69;203;46;66.7809722640068
0;0;1;164.29;693;42;68.9597201348548
1;0;1;178.51;-413;59;75.621677951849
1;0;6;175.18;336;64;74.4228897679073
1;0;1;184.56;378;64;77.6131523747079
0;0;3;160.98;511;46;66.7856337486306
1;0;6;163.27;161;61;69.3067864332823
1;0;2;178.88;847;58;86.1469618757519
0;0;2;173.31;112;50;71.944430740633
1;0;6;172.74;833;45;75.4052634741472
0;0;0;150.43;504;0;56.1878868326053
0;0;4;166.73;259;48;64.7501984118747
1;0;2;182.75;532;54;92.5234761903162
1;0;5;190.2;413;57;93.2104962394334
1;0;6;177.37;665;65;74.4617651968534
1;0;0;170.64;70;0;81.7186410633209
0;1;3;176.2;-2863;53;67.9837993528087
0;1;3;167.57;-567;69;68.9038709788105
0;0;3;162.42;623;41;69.1465516496422
1;0;0;170.39;686;0;73.9545673330102
1;0;2;166.31;532;57;70.8678674057149
1;0;1;165.71;-21;58;69.9227056420365
1;0;6;171.73;679;49;73.3969931098716
0;1;1;161.91;-1281;55;63.4665138591596
1;0;3;164.02;1323;49;66.5570973404852
0;1;2;163.7;-581;56;73.145512754485
0;0;4;164.54;357;47;61.1809447250995
0;1;0;157.19;-651;0;58.3107379842673
0;0;4;167.32;-42;47;68.8197323205791
1;0;3;165.42;70;49;61.4161687171032
1;0;1;176.41;994;62;81.7170425070965
0;1;1;160.93;357;64;63.8056865346534
1;0;5;176.67;126;44;82.189776075382
1;0;5;175.21;672;59;82.0008932128062
0;0;0;171.31;175;0;69.1227651740668
1;0;6;173.66;1001;50;78.9134936632863
0;0;4;175.15;-525;56;69.0602567540978
0;0;0;170.98;532;0;72.3674652226486
1;0;3;166.72;350;55;66.2669274856304
0;0;0;169.95;-196;0;70.9338529030079
1;0;0;177.34;140;0;70.0407713676411
0;0;4;175.43;546;45;75.6622924417611
1;0;5;181.33;294;56;82.6159246482696
0;0;1;172.89;427;47;80.1790350802927
0;1;2;137.92;-1148;56;49.3082790701766
1;0;5;172.59;161;48;69.4600737660877
1;0;2;173.4;861;62;82.0635139515008
0;1;2;173.89;714;68;79.8316483365034
1;0;1;166.91;889;54;84.1097149552506
0;0;1;158.88;959;43;65.6035770899955
1;0;0;181.2;833;0;79.1495436411498
0;0;0;164.89;1050;0;68.7489233481872
0;1;0;158.88;-189;0;67.5309660921446
1;0;3;174.42;882;49;84.5694817597684
1;0;1;177.31;224;64;83.8795805751842
1;0;2;178.92;-182;58;86.0423647505133
1;0;2;174.66;931;55;85.1232719762931
0;0;3;168.07;532;43;68.0254907454459
1;0;1;178.63;413;51;80.0792205331857
1;0;3;176.32;1078;56;80.2874634736779
0;0;2;158.53;973;55;55.7381990106042
1;0;3;175.17;357;60;77.4806278829666
1;0;3;170.79;182;56;73.7068906131864
1;0;3;183.18;-896;60;77.6679773212439
1;0;6;189.54;1001;50;93.5574557116601
1;0;1;175.72;-154;58;79.9482095900282
0;1;2;154.65;-1001;70;58.6689947297016
0;1;3;179.64;294;56;79.8225652636349
1;0;6;162.96;-161;60;67.6255524085528
0;1;3;166.74;-567;56;59.0296814551532
0;1;1;162.97;-63;61;68.6275547978043
0;1;0;166.76;-133;0;69.74964145624
1;0;2;176.96;-77;53;75.8403305200263
0;0;4;172.25;371;40;75.0513505909325
0;0;3;165.57;224;53;66.4333685427176
0;0;2;168.97;357;46;70.3500302358466
1;0;6;176.8;574;63;83.9798144125437
1;0;5;175.96;770;64;69.8555898158071
0;0;1;165.24;294;56;66.902552230588
1;0;0;179.01;-7;0;89.0529908513229
1;0;1;183.48;364;62;85.996067010852
0;0;1;158.73;637;38;68.2451061115434
0;0;4;167.72;371;47;66.3671564129147
1;0;5;175.7;294;49;90.0938092544741
1;0;5;160.9;371;63;65.4873353123061
1;0;3;168.21;238;71;79.4401288221688
1;0;4;176.18;462;42;77.4097091762814
0;0;4;161.3;581;45;62.348891974532
1;0;3;181.04;1036;44;81.8410081496751
0;0;0;151.36;511;0;51.9915485808341
1;0;0;184.46;287;0;87.0000164103185
1;0;1;172.18;112;63;76.1671004456507
1;0;6;167.61;693;51;76.0774516071722
1;1;0;180.79;-455;0;81.1451101019942
1;0;4;172.84;490;67;79.2048729259783
0;0;0;164.18;-210;0;68.0353012630822
0;0;3;162.02;798;48;75.9298839385676
1;1;5;181.18;189;54;82.8586512448025
0;0;3;167.1;742;49;71.1961076263959
0;0;3;157.69;-182;46;52.7756334961067
1;0;2;171.34;385;49;73.0768606891074
0;1;4;159.1;280;49;74.0086479189207
1;0;0;172.84;630;0;75.3505194815014
0;0;2;163.2;490;48;70.1339590168587
0;1;3;166.52;-448;56;79.7457575451213
1;0;0;182.13;-343;0;78.4077048568629
1;0;5;169.56;273;58;82.9165300613221
1;0;2;169.07;245;50;70.5445591798797
0;0;2;154.66;-77;40;55.0519555790609
0;0;3;163.25;-245;45;66.9539779793768
0;0;3;154.44;-14;50;59.1525896300351
0;0;4;161.46;882;45;62.7048836309986
1;0;0;179.94;56;0;77.8923674492245
0;0;1;161.97;847;45;64.3269521928361
1;0;1;177.33;-84;53;80.4616081873025
1;0;0;176.25;364;0;86.8945175054411
1;0;6;169.72;-266;50;74.5856331941279
1;0;4;184.07;-133;46;87.7794481820513
1;0;4;177.82;-42;63;78.9448981946539
0;0;2;165.52;343;52;69.8024669468347
1;0;0;162.32;238;0;67.9123648912951
0;0;0;169.78;-1085;0;60.2072453136996
0;0;2;154.41;1127;46;62.8604752908299
1;0;0;176;210;0;80.0604228411635
0;0;4;166.26;987;42;73.55873666474
0;0;0;159.39;539;0;59.1950898751253
1;0;6;177;91;65;70.0811310423172
1;0;2;169.4;378;52;82.6827663377835
1;1;4;169.68;-301;80;76.8196664905854
1;0;1;178.76;1659;63;81.1675372748248
0;0;0;152.38;203;0;56.3648786148381
0;1;3;154.83;-861;54;60.8904408038252
1;0;4;174.93;245;61;78.4587963486063
0;1;3;163.48;-966;60;74.1757860988499
1;0;4;180.27;917;50;90.3499186634774
0;0;2;153.6;14;45;60.2659972969416
0;1;0;159.63;-735;0;65.188850283718
1;0;3;177.45;1036;53;83.6863335642964
1;0;1;168.93;-749;45;80.5444276272985
0;0;1;156.88;462;47;60.6040949996515
1;0;3;161.57;1638;50;73.9845315386478
1;0;6;184.58;119;59;83.4146847351504
0;1;2;158.43;406;56;59.7496434762128
1;1;4;197.83;-126;76;86.8682360649968
1;0;5;169.99;462;62;67.6481342401744
0;1;0;156.44;-1323;0;61.5467930576514
0;0;0;167.09;217;0;67.8583846650245
1;1;2;172.58;-1953;71;78.248514269526
1;0;3;181.37;546;48;82.1183532983101
0;1;2;170.83;-1113;62;70.34567512439
1;0;4;175.26;343;55;77.7675897503249
0;0;2;161.14;532;46;67.3284368317638
1;0;5;174.21;-196;63;64.7570944559184
0;0;1;172.63;0;39;64.2764285086954
0;0;0;172.76;875;0;66.8231640003806
1;0;4;180.41;70;52;83.7751609067554
1;0;5;188.94;-21;46;85.4811812631916
1;0;1;173.86;-217;54;74.5274185006006
1;0;5;174.21;252;48;81.610773851787
0;0;0;158.65;-308;0;60.8908243708214
0;1;2;173.91;140;76;78.2500542273026
1;0;1;184.45;301;46;81.6427432743572
0;1;4;155.51;-441;61;63.0695833383867
0;0;2;157.33;203;44;59.2393862912246
1;0;0;166.13;945;0;81.8429742857153
1;0;6;186.19;49;50;82.1472731800691
1;0;0;185.33;343;0;93.7733654486539
0;1;2;161.03;-1204;71;66.455123595361
0;1;4;158.41;-147;70;57.9781270327275
0;0;0;150.95;735;0;52.9751885172263
1;0;0;166.54;-322;0;76.4795181864359
1;0;6;176.2;-224;51;84.4216705012503
1;0;4;162.01;1057;53;71.4113623248359
1;0;6;174.51;602;78;72.1004447904628
0;1;3;163.17;140;77;64.8782846775261
1;0;0;163.6;1057;0;66.8512858043682
1;0;3;167.19;-203;56;77.0968362539517
0;0;0;164.24;1267;0;71.6415301409163
0;0;4;153.34;-896;44;51.2563360030728
0;1;2;157.43;-896;57;57.3049387930079
1;0;2;174.83;917;60;73.296158932105
1;0;3;160.77;-721;57;70.544998287529
1;1;3;180.26;-854;61;84.2394780431062
1;1;2;177.61;-455;56;81.53861084805
1;0;6;171.59;462;58;77.8892786719799
0;0;0;168.52;588;0;72.6431119958101
0;0;1;161.07;-588;44;64.8101986116416
1;0;6;163.58;238;69;67.1377332471563
1;0;0;179.22;-651;0;82.6186882583118
1;0;1;176.37;-287;56;76.9587461907133
0;0;1;169.43;1029;47;71.8932258703785
0;0;4;160.13;413;49;69.2669054567561
0;1;4;169.52;-252;57;64.3985034654649
0;1;2;159.7;-483;57;62.3371705079678
0;0;2;155.24;168;43;55.3404604233268
0;1;0;167.77;-210;0;74.7140620944479
0;1;4;149.07;707;50;54.1198628349961
0;0;1;160.75;658;51;65.5915548173152
0;0;1;164.77;273;46;68.0692794718661
1;0;5;170.21;595;59;67.9970877153927
0;1;4;154.81;-2506;50;52.5739297966861
0;1;2;156.66;-875;59;55.8706438485203
0;0;0;153.41;665;0;55.8165852617298
1;0;6;186.07;308;51;90.4070971934075
1;0;5;185.36;700;50;89.2482884514077
0;0;2;153.06;-231;45;59.0879919836882
0;1;4;154.59;476;59;54.2774538369071
1;0;5;167.71;462;61;74.8493367226843
1;0;5;171.68;-532;48;81.3727335541721
0;0;2;163.16;322;51;67.6451481017283
0;1;3;162.96;-1750;55;59.0433694248596
0;1;4;169.7;497;62;69.0706080512815
0;1;0;169.36;-1533;0;61.9542132456415
0;1;1;169.4;553;66;73.9726543726182
1;0;1;183.42;609;62;84.4869866667303
0;0;4;164.26;287;49;61.7981671874726
0;0;0;155.2;-21;0;63.9346303053814
1;0;1;193.84;518;61;80.8012380834216
0;1;3;175.68;-2569;59;66.5759750275185
0;1;0;154.84;-1281;0;59.9941577638127
1;1;0;185.55;-1071;0;81.605219861555
0;1;3;162.32;-42;73;62.6727667084404
1;0;3;178.85;35;56;86.8667585456863
1;0;5;169.54;784;42;72.8153835729929
0;1;1;168.05;-728;67;69.9849711221629
0;1;0;163.89;-2289;0;54.9844206891355
0;1;3;159.78;119;68;57.0614510495042
0;0;1;161.01;-175;46;59.2760932150048
1;0;1;170.12;119;58;68.9531327560124
0;0;4;162.29;217;38;72.0042403110894
1;0;0;166.09;1267;0;71.8936233610637
1;0;4;164.2;-847;56;72.2809880083607
0;0;4;153.81;1148;45;58.2442103197188
1;0;2;173.36;602;51;75.5516822922129
0;1;0;179.85;-2079;0;75.6808377997068
1;0;3;169.5;196;52;65.7207832208802
1;1;0;175.04;-245;0;71.4388399907528
1;0;0;165.28;217;0;76.0129726748669
0;0;3;164.75;735;52;63.272565127594
1;0;6;176.73;161;51;85.8083030824451
1;0;6;169.84;413;38;71.0558629832054
1;0;0;168.69;-49;0;68.5860789233535
0;0;2;167.44;-28;44;67.992738473117
0;1;0;169.42;-910;0;72.5449947319817
1;0;6;178.5;7;65;83.5534812599099
0;0;1;165.52;-441;40;79.4085644892851
0;1;1;173.77;-1099;63;73.3867187236855
0;0;4;166.3;224;45;69.3440950421947
0;0;2;164.05;560;40;72.0160197578946
0;0;4;158.09;665;59;69.2469162560758
0;1;1;163.85;-350;55;62.834886832309
0;0;1;165.22;91;45;72.1994412286394
0;0;3;171;749;44;76.7945271130174
0;0;4;154.77;-623;48;55.8910617916593
1;0;5;173.43;546;62;79.6607793327778
0;0;4;159.59;112;42;56.0991332815161
0;1;3;150.18;-1330;55;50.094565594928
0;1;0;155.85;-938;0;50.3844879063412
1;0;0;187.98;-91;0;84.1155152482489
1;1;2;172.59;-665;79;71.8036676783025
1;0;5;179.2;217;45;84.4442648053141
0;0;4;164.51;805;43;70.5369332770574
0;0;3;157.69;364;39;53.4976579721918
0;1;0;145.82;-1162;0;52.3245992013291
0;1;3;162.67;-665;52;57.5779001189517
1;1;3;164.47;-399;67;64.9381547324932
1;0;1;180.54;560;55;88.3588360659718
1;0;0;181.49;1190;0;90.3723796083538
0;0;0;163.08;364;0;67.469568471431
0;0;3;168.8;7;48;64.4907342296094
0;1;2;167.03;-2037;57;69.9106637428289
1;0;1;161.48;672;56;68.5695902329326
1;1;3;178.65;-1309;74;73.8773916704431
1;1;2;161.71;189;73;69.8298962789635
0;0;2;162.16;217;44;65.9319341729884
1;0;1;172.05;644;57;75.0377753209838
0;0;3;175.68;175;42;83.6170897463862
0;1;2;159.92;-168;60;68.2172800075904
0;1;0;167.98;336;0;72.3773103000464
0;0;3;156.75;-217;39;59.0937352381604
0;0;2;166.47;1183;46;75.3236928132827
1;0;4;180.8;-49;58;82.2055604291622
0;1;3;154.53;-616;63;55.7323243592675
1;0;4;167.59;175;52;62.2961528607949
0;1;1;167.23;-987;69;70.9536804642444
0;0;2;152.03;-224;45;49.5740437359254
0;0;2;171.66;539;57;77.6748172969254
0;0;2;178.97;1141;43;69.9090313878879
0;1;2;164.69;-805;68;65.0035615610517
0;1;0;161.02;-924;0;59.3380315737018
1;0;3;191.57;567;52;96.7893766517783
0;1;1;164.47;-644;63;69.6319075750079
1;0;3;192.24;1589;64;94.3051305994002
1;0;5;169.31;602;42;74.0578214071432
1;0;5;170.94;273;64;77.2515129616201
0;1;4;169.69;-1260;63;66.7572358325714
1;0;4;175.86;483;50;80.6323657634135
0;0;0;149.08;-77;0;54.5587538454268
0;0;2;164.3;924;48;74.4846873511609
0;0;3;161.04;35;42;59.0729021345517
0;1;1;178.05;-21;64;70.8442387248234
1;1;1;172.47;-882;52;76.880607674751
1;0;6;175.63;392;56;77.2108204199092
0;0;1;179.05;-350;35;80.6528896996266
0;0;0;158.98;-623;0;58.2890755630518
0;0;1;156.86;497;47;51.074703423645
0;0;3;148.72;63;45;41.9078975913183
1;0;3;182.32;770;59;80.1444894082063
0;0;2;159.61;672;43;63.9961604614058
1;0;0;178.42;1008;0;73.9714519662865
1;0;5;170.78;525;62;74.1054298650367
1;0;0;173.63;-336;0;80.5744258669936
0;0;0;161.64;1337;0;65.7287563142079
1;0;1;174.92;280;58;71.8807549521078
1;0;4;185.32;385;51;83.1920682008274
0;0;0;167.32;406;0;68.2847291804679
1;0;2;172.68;-28;57;81.3208878189916
0;1;1;161.96;126;55;58.1066435137573
1;1;4;173.84;-567;75;77.083311915754
1;0;5;165.96;-448;57;73.3086590777942
1;0;0;166.13;476;0;73.249965682046
1;0;1;174.64;931;45;74.8337982473958
0;1;3;165.39;-1939;60;61.2759873221707
0;0;1;169.83;-161;47;66.9174436304424
0;1;1;159.35;-266;63;65.0348174799408
0;0;2;159.9;924;37;64.6089782299454
1;1;3;166.8;-637;69;68.4798767790943
1;0;4;173.64;1491;53;72.0801312346983
1;1;3;174.69;-784;85;70.5002291335999
1;0;2;175.07;63;56;76.9268468505764
0;0;4;160.37;238;33;56.8877094270599
1;0;6;182.77;609;59;83.1849767970972
1;0;4;176.33;105;48;78.2403041423137
0;0;1;170.4;378;50;79.0301999341839
1;0;6;185.68;385;58;92.716835437134
0;1;3;166.85;-1085;55;60.5050203994547
0;1;1;159.74;-1330;64;70.7501121145714
1;0;4;175.82;1141;54;70.6202717140972
0;0;3;152.42;301;48;64.2996066284329
0;0;1;150.01;385;39;53.0452787599202
1;0;0;173.78;315;0;68.1670715640513
0;1;0;155.88;-903;0;66.2295984265847
0;0;4;168.27;847;47;63.6986080620478
1;0;1;170.74;448;58;74.759006919757
0;0;1;151.9;-70;42;56.4149316308866
0;0;3;161.76;315;43;55.1919378121824
1;1;2;183.32;112;67;85.4860002934867
0;1;4;160.03;-931;69;66.2751168549722
1;0;4;178.24;-182;59;91.9831901206202
1;0;6;186.43;945;53;93.3076887219431
0;0;2;161.41;693;52;66.1497829733345
0;1;2;160.17;91;56;58.9982589648133
1;0;4;179.72;91;60;84.2800091606932
0;1;2;162.8;-532;64;63.2985023791982
0;1;4;166.36;-308;52;69.0112453506491
0;1;3;166.86;-2037;57;54.9314809135609
1;0;3;176.23;280;47;79.2929926502138
0;1;2;156.97;-490;74;54.5606034716784
0;1;2;162.28;-903;58;58.845021630073
0;0;2;163.24;-126;45;70.0455814030726
0;1;1;158.42;-826;68;62.3295566818714
1;0;0;184.01;287;0;93.8647227624303
0;1;4;155.41;-1099;63;56.482727457552
1;0;4;178.11;56;58;77.9667037665622
1;0;0;174.16;854;0;83.3434020717585
